Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,Reb. Ofensius,Reb. Defensius,Rebots,Assist,Recuperacions,Pèrdues,Taps,Taps Rebuts,Mates,Faltes Comeses,Faltas Rebudes,Val,% Asist,% Tir Efectiu,% Tir Verdader,GScore,TLR,Possesions Anotades,Possesions No Anotades,Floor Percentage,Punts per Tir,% Rebots,% Rebots Def,% Rebots Of,% Recuperacions,Tocs,Us,Versatilitat,Win Scores,Eficiencia Ofensiva,Eficiencia Defensiva,Diferencia eficiencia,Pèrdues Mal Pase,Pèrdues Pilota Controlada,Altres Pèrdues,Faltes de Tir,Faltes No de Tir,Tecn,Antieportives,Faltes Ofensives,Reb. Of 2p,Reb. Of 3p,% Reb. Of 2p,% Reb. Of 3p,UsT3,TC Anot,TC Fets,%TC,Num
b'DIDAC RODRIGUEZ ROLDAN',1 Mitjana,4.0,19.25,6.25,1.25,5.0,0.25,0.5,1.75,0.29,2.25,2.75,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.3,0.39,1.32,8.33,2.81,5.04,35.84,0.59,0.0,0.0,0.0,0.0,9.33,22.29,0.0,-2.75,80.65,91.12,-10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.75,6.75,0.26,6.0
b'DIDAC RODRIGUEZ ROLDAN',2 Derrota,3.0,19.67,6.0,1.33,5.67,0.24,0.33,1.67,0.2,2.33,3.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.25,0.35,0.6,10.61,2.81,5.73,32.9,0.5,0.0,0.0,0.0,0.0,10.04,24.5,0.0,-3.67,72.0,93.66,-21.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.67,7.33,0.23,6.0
b'DIDAC RODRIGUEZ ROLDAN',2 Victoria,1.0,18.0,7.0,1.0,3.0,0.33,1.0,2.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.6,3.5,40.0,2.8,3.0,48.28,1.0,0.0,0.0,0.0,0.0,7.27,16.01,0.0,0.0,140.0,83.89,56.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.0,0.4,6.0
b'DIDAC RODRIGUEZ ROLDAN',3 Local,2.0,18.0,4.5,0.5,3.0,0.17,0.5,1.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.31,0.46,1.3,25.0,1.8,3.0,37.5,0.62,0.0,0.0,0.0,0.0,6.0,15.3,0.0,-1.5,100.0,87.09,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,4.0,0.25,6.0
b'DIDAC RODRIGUEZ ROLDAN',3 Visitant,2.0,20.5,8.0,2.0,7.0,0.29,0.5,2.5,0.2,2.5,3.5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.29,0.36,1.35,13.16,3.79,7.12,34.73,0.58,0.0,0.0,0.0,0.0,12.64,27.7,0.0,-4.0,76.19,94.9,-18.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,2.5,9.5,0.26,6.0
b'DIDAC RODRIGUEZ ROLDAN',4 Banqueta,4.0,19.25,6.25,1.25,5.0,0.25,0.5,1.75,0.29,2.25,2.75,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.3,0.39,1.32,8.33,2.81,5.04,35.84,0.59,0.0,0.0,0.0,0.0,9.33,22.29,0.0,-2.75,80.65,91.12,-10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.75,6.75,0.26,6.0
b'DIDAC RODRIGUEZ ROLDAN',5 Dificil,3.0,15.33,4.0,0.67,3.0,0.22,0.33,0.67,0.5,1.67,2.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.32,0.44,0.9,15.15,1.78,2.69,39.8,0.64,0.0,0.0,0.0,0.0,5.64,16.84,0.0,-1.67,92.31,91.01,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.0,3.67,0.27,6.0
b'DIDAC RODRIGUEZ ROLDAN',5 Facil,1.0,31.0,13.0,3.0,11.0,0.27,1.0,5.0,0.2,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28,0.36,2.6,25.0,5.92,12.08,32.89,0.56,0.0,0.0,0.0,0.0,20.26,27.32,0.0,-6.0,76.47,91.16,-14.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,4.0,16.0,0.25,6.0
b'ERIC ALONSO MOLERO',1 Mitjana,3.0,8.67,1.67,0.67,1.67,0.4,0.0,0.67,0.0,0.33,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.29,0.26,-0.9,4.76,0.91,2.22,29.08,0.57,0.0,0.0,0.0,0.0,4.14,20.64,0.0,-2.33,62.5,93.01,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.67,2.33,0.29,23.0
b'ERIC ALONSO MOLERO',2 Derrota,3.0,8.67,1.67,0.67,1.67,0.4,0.0,0.67,0.0,0.33,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.29,0.26,-0.9,4.76,0.91,2.22,29.08,0.57,0.0,0.0,0.0,0.0,4.14,20.64,0.0,-2.33,62.5,93.01,-30.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.67,2.33,0.29,23.0
