Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,13.0,201.92,57.62,16.54,39.62,0.42,5.31,19.85,0.27,8.62,15.0,0.57,21.77,63.38,0.49,90.9,41.2,40.88,14.49,0.33
Equip,2 Derrota,9.0,200.0,57.0,16.56,39.67,0.42,4.89,18.0,0.27,9.22,16.0,0.58,21.33,62.11,0.48,91.77,41.43,41.67,15.99,0.31
Equip,2 Victoria,4.0,206.25,59.0,16.5,39.5,0.42,6.25,24.0,0.26,7.25,12.75,0.57,22.75,66.25,0.51,89.06,40.75,39.21,11.42,0.38
Equip,3 Local,6.0,204.17,61.67,17.83,41.17,0.43,4.83,21.0,0.23,11.5,18.17,0.63,21.5,67.33,0.5,91.58,40.35,41.7,18.5,0.34
Equip,3 Visitant,7.0,200.0,54.14,15.43,38.29,0.4,5.71,18.86,0.3,6.14,12.29,0.5,22.0,60.0,0.48,90.24,42.0,40.01,10.75,0.33
Equip,4 Dificil,10.0,202.5,58.4,16.9,39.5,0.43,5.1,19.9,0.26,9.3,16.0,0.58,21.9,63.7,0.49,91.68,41.33,41.46,15.66,0.34
Equip,4 Facil,3.0,200.0,55.0,15.33,40.0,0.38,6.0,19.67,0.31,6.33,11.67,0.54,21.33,62.0,0.49,88.71,40.78,38.9,10.61,0.33
Equip,6 Ultims 3,3.0,36000.0,160.0,49.0,130.0,0.38,18.0,54.0,0.33,8.0,19.0,0.42,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
Equip Rival,1 Mitjana Rival,13.0,201.92,62.38,16.31,37.77,0.43,5.38,21.08,0.26,13.62,22.77,0.6,17.15,66.08,0.51,94.41,41.44,43.16,23.14,0.36
Equip Rival,2 Derrota Rival,9.0,200.0,66.0,17.33,38.78,0.45,5.78,21.44,0.27,14.0,22.89,0.61,17.11,67.44,0.52,97.86,43.17,44.52,23.25,0.36
Equip Rival,2 Victoria Rival,4.0,206.25,54.25,14.0,35.5,0.39,4.5,20.25,0.22,12.75,22.5,0.57,17.25,63.0,0.49,86.11,37.22,39.86,22.87,0.36
Equip Rival,3 Local Rival,6.0,204.17,62.33,16.0,36.33,0.44,5.83,23.5,0.25,12.83,21.33,0.6,18.5,66.33,0.5,93.97,41.36,42.44,21.45,0.39
Equip Rival,3 Visitant Rival,7.0,200.0,62.43,16.57,39.0,0.42,5.0,19.0,0.26,14.29,24.0,0.6,16.0,65.71,0.52,95.0,41.5,43.78,24.63,0.33
Equip Rival,4 Dificil Rival,10.0,202.5,61.7,15.9,37.8,0.42,5.3,21.6,0.25,14.0,22.5,0.62,17.8,66.5,0.51,92.78,40.15,42.27,23.57,0.36
Equip Rival,4 Facil Rival,3.0,200.0,64.67,17.67,37.67,0.47,5.67,19.33,0.29,12.33,23.67,0.52,15.0,64.67,0.51,100.0,45.91,46.08,21.64,0.34
Equip Rival,6 Ultims 3 Rival,3.0,36000.0,192.0,52.0,117.0,0.44,17.0,51.0,0.33,37.0,66.0,0.56,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
