Nom,Cond,Partits,Minuts,Punts,T2 Anot,T2 Fets,% T2,T3 Anot,T3 Fets,% T3,T1 Anot,T1 Fets,% T1,FC,Poss,Ritme,OER,% TC Efec,% Jugada,Frec. TL,UsT3
Equip,1 Mitjana,9.0,200.0,71.33,16.33,33.44,0.49,8.89,27.33,0.33,12.0,19.89,0.6,21.0,66.67,0.48,107.0,48.81,46.45,19.74,0.45
Equip,2 Derrota,3.0,200.0,71.33,14.0,34.67,0.4,8.67,26.67,0.33,17.33,24.33,0.71,23.0,69.0,0.46,103.38,44.02,44.46,28.26,0.43
Equip,2 Victoria,6.0,200.0,71.33,17.5,32.83,0.53,9.0,27.67,0.33,9.33,17.67,0.53,20.0,65.5,0.49,108.91,51.24,47.35,15.43,0.46
Equip,3 Local,4.0,200.0,67.0,17.75,34.5,0.51,7.25,26.25,0.28,9.75,18.5,0.53,21.5,66.0,0.5,101.52,47.12,45.11,16.05,0.43
Equip,3 Visitant,5.0,200.0,74.8,15.2,32.6,0.47,10.2,28.2,0.36,13.8,21.0,0.66,20.6,67.2,0.46,111.31,50.16,47.42,22.7,0.46
Equip,4 Dificil,4.0,200.0,74.75,17.0,32.5,0.52,9.25,28.0,0.33,13.0,20.25,0.64,23.0,66.5,0.46,112.41,51.03,48.56,21.49,0.46
Equip,4 Facil,5.0,200.0,68.6,15.8,34.2,0.46,8.6,26.8,0.32,11.2,19.6,0.57,19.4,66.8,0.49,102.69,47.05,44.74,18.36,0.44
Equip,6 Ultims 3,3.0,200.0,72.33,18.0,36.67,0.49,8.33,26.0,0.32,11.33,18.0,0.63,21.0,90.33,0.48,110.33,50.98,47.3,15.29,0.41
Equip Rival,1 Mitjana Rival,9.0,200.0,64.33,17.67,44.67,0.4,5.44,22.11,0.25,12.67,20.89,0.61,19.67,72.89,0.52,88.26,38.69,40.16,18.97,0.33
Equip Rival,2 Derrota Rival,3.0,200.0,80.33,21.33,47.33,0.45,7.33,24.67,0.3,15.67,26.0,0.6,24.0,80.0,0.54,100.42,44.91,45.42,21.76,0.34
Equip Rival,2 Victoria Rival,6.0,200.0,56.33,15.83,43.33,0.37,4.5,20.83,0.22,11.17,18.33,0.61,17.5,69.33,0.51,81.25,35.19,37.13,17.4,0.32
Equip Rival,3 Local Rival,4.0,200.0,52.0,15.5,41.25,0.38,3.5,19.25,0.18,10.5,19.0,0.55,18.0,66.0,0.5,78.79,34.3,36.83,17.36,0.32
Equip Rival,3 Visitant Rival,5.0,200.0,74.2,19.4,47.4,0.41,7.0,24.4,0.29,14.4,22.4,0.64,21.0,78.2,0.54,94.88,41.64,42.37,20.06,0.34
Equip Rival,4 Dificil Rival,4.0,200.0,73.25,18.0,43.5,0.41,8.0,26.25,0.3,13.25,24.0,0.55,21.25,77.0,0.54,95.13,43.01,42.44,19.0,0.38
Equip Rival,4 Facil Rival,5.0,200.0,57.2,17.4,45.6,0.38,3.4,18.8,0.18,12.2,18.4,0.66,18.4,69.4,0.51,82.42,34.94,38.08,18.94,0.29
Equip Rival,6 Ultims 3 Rival,3.0,200.0,72.67,18.0,42.67,0.42,7.33,24.33,0.3,14.67,22.67,0.65,20.33,98.0,0.52,94.9,41.67,43.21,22.35,0.36
